"OTU_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"esv_4172","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Zasmidium",NA
"esv_4175","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_4174","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_4177","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4176","Fungi",NA,NA,NA,NA,NA,NA
"esv_4179","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_4178","Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Acaulosporaceae",NA,NA
"esv_12305","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_2870","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora sp "
"esv_12831","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2303","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_6643","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2876","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","Lophiostoma sp "
"esv_20767","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2877","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_2874","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5802","Fungi",NA,NA,NA,NA,NA,NA
"esv_2875","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18919","Fungi",NA,NA,NA,NA,NA,NA
"esv_2308","Fungi",NA,NA,NA,NA,NA,NA
"esv_15169","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_15168","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8712","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_2309","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Cryptococcus","Cryptococcus sp "
"esv_15163","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_15162","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_15161","Fungi","Ascomycota","Leotiomycetes","Helotiales","Hyaloscyphaceae",NA,NA
"esv_9122","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_15167","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_2654","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_15165","Fungi",NA,NA,NA,NA,NA,NA
"esv_4909","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2655","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","Colletotrichum viniferum "
"esv_5803","Fungi",NA,NA,NA,NA,NA,NA
"esv_2471","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14950","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15648","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Exidia",NA
"esv_1424","Fungi","Ascomycota","Dothideomycetes","Myriangiales","Myriangiaceae","Myriangium","Myriangium sp "
"esv_8715","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_18840","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18067","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora",NA
"esv_1425","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_18066","Fungi",NA,NA,NA,NA,NA,NA
"esv_1426","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15319","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria",NA
"esv_11390","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_11935","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_11392","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_4907","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_11394","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",NA
"esv_11395","Fungi",NA,NA,NA,NA,NA,NA
"esv_11396","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_11397","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11398","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Mariannaea","Mariannaea superimposita "
"esv_1420","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","Chaetosphaeria","Chaetosphaeria myriocarpa "
"esv_11428","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11429","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_11938","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11939","Fungi",NA,NA,NA,NA,NA,NA
"esv_19962","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4901","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_1042","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae",NA,NA
"esv_1043","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_1040","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora sp "
"esv_1041","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4566","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_1047","Fungi",NA,NA,NA,NA,NA,NA
"esv_1044","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_1045","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Xylaria","Xylaria sp "
"esv_1048","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_1049","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleomassariaceae","Tumularia","Tumularia sp "
"esv_18708","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"esv_15640","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"esv_22536","Fungi","Basidiomycota","Agaricomycetes","Thelephorales",NA,NA,NA
"esv_7088","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_5801","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae",NA,NA
"esv_15317","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Scytalidium","Scytalidium cuboideum "
"esv_9718","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9719","Fungi",NA,NA,NA,NA,NA,NA
"esv_9716","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_9717","Fungi","Ascomycota","Sordariomycetes","Microascales","Ceratocystidaceae",NA,NA
"esv_9714","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9715","Fungi",NA,NA,NA,NA,NA,NA
"esv_9712","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_9713","Fungi",NA,NA,NA,NA,NA,NA
"esv_9710","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_8717","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_12070","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15312","Fungi","Ascomycota","Sordariomycetes","Branch06",NA,NA,NA
"esv_15661","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_12071","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium","Ceratobasidium sp "
"esv_17281","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15313","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5806","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11646","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11647","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_7423","Fungi","Glomeromycota","Glomeromycetes",NA,NA,NA,NA
"esv_11645","Fungi","Ascomycota","Leotiomycetes","Helotiales","Incertae_sedis","Kendrickiella","Kendrickiella phycomyces "
"esv_11642","Fungi",NA,NA,NA,NA,NA,NA
"esv_11643","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Clavariaceae","Clavaria",NA
"esv_11640","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_11641","Fungi","Ascomycota","Leotiomycetes","Helotiales","Dermateaceae","Pezicula",NA
"esv_16922","Fungi","Rozellomycota",NA,NA,NA,NA,NA
"esv_19367","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_11648","Fungi",NA,NA,NA,NA,NA,NA
"esv_11649","Fungi",NA,NA,NA,NA,NA,NA
"esv_22873","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14160","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_7918","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_7919","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22877","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_22876","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22875","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"esv_14161","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Podoscyphaceae","Hypochnicium","Hypochnicium sp "
"esv_7912","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae",NA,NA
"esv_7913","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_22879","Fungi",NA,NA,NA,NA,NA,NA
"esv_7911","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA
"esv_7917","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Nemania","Nemania sp "
"esv_7914","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae",NA,NA
"esv_19360","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18505","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_13813","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_9569","Fungi",NA,NA,NA,NA,NA,NA
"esv_16000","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_14164","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae",NA,NA
"esv_19362","Fungi",NA,NA,NA,NA,NA,NA
"esv_14165","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_14166","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22742","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_21680","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14167","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_22698","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16007","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","Kurtzmanomyces","Kurtzmanomyces tardus "
"esv_19369","Fungi","Ascomycota","Sordariomycetes","Sordariales","Jobellisiaceae","Jobellisia","Jobellisia guangdongensis "
"esv_13078","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18151","Fungi",NA,NA,NA,NA,NA,NA
"esv_21947","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_17147","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_16557","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17145","Fungi","Ascomycota","Dothideomycetes","Botryosphaeriales","Phyllostictaceae","Phyllosticta","Phyllosticta carochlae "
"esv_17496","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17143","Fungi","Ascomycota","Sordariomycetes","Incertae_sedis","Incertae_sedis","Xylomelasma","Xylomelasma sordida "
"esv_17142","Fungi",NA,NA,NA,NA,NA,NA
"esv_17141","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_16556","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Capnodiaceae",NA,NA
"esv_20303","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces",NA
"esv_17129","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20301","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_20300","Fungi",NA,NA,NA,NA,NA,NA
"esv_17499","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_14942","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_17149","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"esv_20304","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria",NA
"esv_2245","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_2244","Fungi","Ascomycota","Sordariomycetes","Xylariales","Microdochiaceae","Microdochium","Microdochium lycopodinum "
"esv_2531","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_2530","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Trichomeriaceae","Brycekendrickomyces","Brycekendrickomyces acaciae "
"esv_2537","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2536","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_2535","Fungi","Basidiomycota","Agaricomycetes","Auriculariales",NA,NA,NA
"esv_2534","Fungi","Ascomycota","Archaeorhizomycetes","Archaeorhizomycetales","Archaeorhizomycetaceae","Archaeorhizomyces","Archaeorhizomyces sp "
"esv_13860","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA
"esv_13861","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2539","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5218","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_2249","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_5968","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_13866","Fungi",NA,NA,NA,NA,NA,NA
"esv_13867","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_19475","Fungi",NA,NA,NA,NA,NA,NA
"esv_6766","Fungi","Ascomycota","Dothideomycetes","Tubeufiales","Tubeufiaceae",NA,NA
"esv_19477","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19476","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_19471","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_10821","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19473","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_19472","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15593","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA
"esv_14943","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_19479","Fungi",NA,NA,NA,NA,NA,NA
"esv_19478","Fungi",NA,NA,NA,NA,NA,NA
"esv_10119","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10118","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17729","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_17126","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8255","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10111","Fungi","Glomeromycota","Paraglomeromycetes",NA,NA,NA,NA
"esv_10110","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"esv_10113","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10112","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Marchandiomyces","Marchandiomyces marsonii "
"esv_10115","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_10114","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_10117","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_6767","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_1235","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus","Rhodosporidiobolus sp "
"esv_15791","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_14940","Fungi",NA,NA,NA,NA,NA,NA
"esv_6158","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA
"esv_8256","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"esv_5238","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_23602","Fungi","Ascomycota","Sordariomycetes","Diaporthales",NA,NA,NA
"esv_14610","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"esv_6155","Fungi","Ascomycota","Sordariomycetes","Xylariales",NA,NA,NA
"esv_929","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_928","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6154","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_923","Fungi","Basidiomycota","Microbotryomycetes",NA,NA,NA,NA
"esv_922","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_921","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_920","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_927","Fungi","Ascomycota","Eurotiomycetes",NA,NA,NA,NA
"esv_926","Fungi","Ascomycota","Sordariomycetes","Sordariales","Cephalothecaceae",NA,NA
"esv_925","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae",NA,NA
"esv_924","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_8257","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_6156","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_14614","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_22287","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_6151","Fungi","Basidiomycota","Agaricomycetes","Trechisporales",NA,NA,NA
"esv_17528","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia",NA
"esv_6572","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_21303","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22720","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5231","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_6153","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2510","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_18888","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_6152","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella sp "
"esv_17570","Fungi",NA,NA,NA,NA,NA,NA
"esv_2513","Fungi","Ascomycota","Sordariomycetes","Sordariales","Incertae_sedis","Ramophialophora","Ramophialophora humicola "
"esv_8250","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Cryptococcus","Cryptococcus sp "
"esv_13397","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13394","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA
"esv_2512","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13392","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13393","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13391","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_2515","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_18474","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13398","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_2514","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae",NA,NA
"esv_3116","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_3117","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3114","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus",NA
"esv_14947","Fungi","Rozellomycota","Incertae_sedis","Gs11",NA,NA,NA
"esv_3112","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3113","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_3110","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae",NA,NA
"esv_3111","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Tetraplosphaeriaceae","Tetraplosphaeria","Tetraplosphaeria sasicola "
"esv_19960","Fungi",NA,NA,NA,NA,NA,NA
"esv_5236","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Ceratobasidium",NA
"esv_3118","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Pluteaceae","Pluteus","Pluteus velutinus "
"esv_3119","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA
"esv_8126","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_8127","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_8124","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Derxomyces",NA
"esv_8125","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4368","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_4369","Fungi","Basidiomycota","Agaricomycetes","Phallales","Clathraceae","Clathrus","Clathrus archeri "
"esv_8120","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus sp "
"esv_8433","Fungi",NA,NA,NA,NA,NA,NA
"esv_4364","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_4365","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
"esv_4366","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_4367","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA
"esv_4360","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Stachybotryaceae","Stachybotrys","Stachybotrys chartarum "
"esv_4361","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_4362","Fungi",NA,NA,NA,NA,NA,NA
"esv_4363","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA
"esv_14944","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_13138","Fungi",NA,NA,NA,NA,NA,NA
"esv_13139","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13648","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_13649","Fungi","Basidiomycota","Agaricomycetes","Agaricales",NA,NA,NA
"esv_21114","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_13132","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_13133","Fungi","Ascomycota","Sordariomycetes","Xylariales","Diatrypaceae",NA,NA
"esv_13130","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Morosphaeriaceae","Acrocalymma","Acrocalymma fici "
"esv_13131","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_8252","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella sp "
"esv_13137","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13134","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_13135","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_22019","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_3378","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_3379","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_22018","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_3372","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"esv_3370","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales",NA,NA,NA
"esv_3371","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"esv_3376","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_3377","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_3374","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus","Rhodosporidiobolus poonsookiae "
"esv_3375","Fungi",NA,NA,NA,NA,NA,NA
"esv_19893","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19453","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_10385","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19890","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_5862","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_19896","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_19895","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19452","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"esv_21010","Fungi","Basidiomycota","Cystobasidiomycetes",NA,NA,NA,NA
"esv_21011","Fungi",NA,NA,NA,NA,NA,NA
"esv_8253","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_19898","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"esv_21014","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae",NA,NA
"esv_19451","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meruliaceae",NA,NA
"esv_21016","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_21017","Fungi","Basidiomycota",NA,NA,NA,NA,NA
"esv_15394","Fungi",NA,NA,NA,NA,NA,NA
"esv_15395","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae",NA,NA
"esv_15396","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA
"esv_15397","Fungi",NA,NA,NA,NA,NA,NA
"esv_15390","Fungi","Ascomycota","Sordariomycetes","Sordariales",NA,NA,NA
"esv_1233","Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","Diutina","Diutina","Diutina catenulata "
"esv_15392","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15393","Fungi","Ascomycota","Sordariomycetes","Pleurotheciales","Pleurotheciaceae","Phaeoisaria","Phaeoisaria clematidis "
"esv_19457","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_22277","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus",NA
"esv_18507","Fungi",NA,NA,NA,NA,NA,NA
"esv_15398","Fungi","Ascomycota",NA,NA,NA,NA,NA
"esv_15399","Fungi",NA,NA,NA,NA,NA,NA
"esv_22273","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae",NA,NA
"esv_13803","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales",NA,NA,NA
